Objekt-Nr.;Unterkunftsname;Ort;Buchungsdatum;Anreise;Abreise;Nächte;Vorgang;Vertriebskanal;Status;Abgerechnet;Reisepreis;Bezahlt;Provision;Miete gesamt;Miete;
;;;;;;;;;;;;;;;Vermittler;Eigentümer
125 - Beach Loft/P 18/Büro ;Beach Loft;Zingst;23.08.2023;15.10.2023;22.10.2023;7,00;53128,00;Webseite;Buchung;Ja;1352,20;1352,20;17%;1120,00;226,58;893,42
125 - Beach Loft/P 18/Büro ;Beach Loft;Zingst;21.09.2023;29.10.2023;12.11.2023;14,00;53662,00;Webseite;Buchung;Ja;2003,40;2153,40;17%;1690,00;341,88;1348,12
125 - Beach Loft/P 18/Büro ;Beach Loft;Zingst;11.12.2023;12.12.2023;17.12.2023;5,00;54520,00;Telefon;Buchung;Ja;640,00;640,00;17%;440,00;89,02;350,98
125 - Beach Loft/P 18/Büro ;Beach Loft;Zingst;15.12.2023;17.12.2023;18.12.2023;1,00;54605,00;;Buchung;Ja;100,00;100,00;17%;100,00;20,23;79,77
125 - Beach Loft/P 18/Büro ;Beach Loft;Zingst;07.10.2023;28.12.2023;02.01.2024;5,00;53886,00;Webseite;Buchung;Ja;1517,00;1517,00;17%;1145,00;231,63;913,37
125 - Beach Loft/P 18/Büro ;Beach Loft;Zingst;27.01.2024;24.02.2024;02.03.2024;7,00;55399,00;Webseite;Buchung;Ja;932,20;932,20;17%;700,00;141,61;558,39
125 - Beach Loft/P 18/Büro ;Beach Loft;Zingst;04.01.2024;06.03.2024;10.03.2024;4,00;54874,00;Webseite;Buchung;Ja;618,40;618,40;17%;400,00;80,92;319,08
125 - Beach Loft/P 18/Büro ;Beach Loft;Zingst;11.02.2024;17.03.2024;22.03.2024;5,00;55674,00;Webseite;Buchung;Ja;916,00;916,00;17%;670,00;135,54;534,46
125 - Beach Loft/P 18/Büro ;Beach Loft;Zingst;04.01.2024;29.04.2024;11.05.2024;12,00;54884,00;HomeAway UK Limited - in Kooperation mit "DS";Buchung;Ja;2887,15;2887,15;17%;2064,00;417,55;1646,45
125 - Beach Loft/P 18/Büro ;Beach Loft;Zingst;16.04.2024;11.05.2024;21.05.2024;10,00;56707,00;Webseite;Buchung;Ja;1785,00;1785,00;17%;1450,00;293,34;1156,66
125 - Beach Loft/P 18/Büro ;Beach Loft;Zingst;26.12.2023;26.05.2024;02.06.2024;7,00;54697,00;Webseite;Buchung;Ja;1296,20;1296,20;17%;1064,00;215,25;848,75
125 - Beach Loft/P 18/Büro ;Beach Loft;Zingst;29.04.2024;02.06.2024;07.06.2024;5,00;56890,00;Telefon;Buchung;Ja;958,00;958,00;17%;725,00;146,67;578,33
125 - Beach Loft/P 18/Büro ;Beach Loft;Zingst;08.01.2024;07.06.2024;23.06.2024;16,00;54976,00;Webseite;Buchung;Ja;2705,60;2705,60;17%;2432,00;492,00;1940,00
125 - Beach Loft/P 18/Büro ;Beach Loft;Zingst;27.05.2024;23.06.2024;29.06.2024;6,00;57272,00;Webseite;Buchung;Ja;910,20;910,20;17%;700,00;141,62;558,38
125 - Beach Loft/P 18/Büro ;Beach Loft;Zingst;20.05.2024;30.06.2024;07.07.2024;7,00;57172,00;Webseite;Buchung;Ja;1973,20;1973,20;17%;1645,00;332,78;1312,22
125 - Beach Loft/P 18/Büro ;Beach Loft;Zingst;07.04.2024;08.07.2024;18.07.2024;10,00;56606,00;Webseite;Buchung;Ja;2777,50;2777,50;17%;2520,00;509,80;2010,20
125 - Beach Loft/P 18/Büro ;Beach Loft;Zingst;28.04.2024;18.07.2024;24.07.2024;6,00;56882,00;Booking.com BV;Buchung;Ja;2220,50;2220,50;17%;1614,00;326,51;1287,49
125 - Beach Loft/P 18/Büro ;Beach Loft;Zingst;28.02.2024;24.07.2024;31.07.2024;7,00;55981,00;Webseite;Buchung;Ja;2004,25;2004,25;17%;1764,00;356,85;1407,15
125 - Beach Loft/P 18/Büro ;Beach Loft;Zingst;29.03.2024;05.08.2024;12.08.2024;7,00;56485,00;Webseite;Buchung;Ja;2131,30;2131,30;17%;1883,00;380,93;1502,07
125 - Beach Loft/P 18/Büro ;Beach Loft;Zingst;30.07.2024;12.08.2024;17.08.2024;5,00;58235,00;Webseite;Buchung;Ja;1317,75;1317,75;17%;1008,00;203,92;804,08
125 - Beach Loft/P 18/Büro ;Beach Loft;Zingst;14.08.2024;17.08.2024;24.08.2024;7,00;58563,00;Telefon;Buchung;Ja;1889,30;1889,30;17%;1631,00;329,95;1301,05
125 - Beach Loft/P 18/Büro ;Beach Loft;Zingst;27.06.2024;24.08.2024;31.08.2024;7,00;57710,00;HomeAway UK Limited - in Kooperation mit "DS";Buchung;Ja;2650,37;2650,37;17%;1883,00;380,93;1502,07
125 - Beach Loft/P 18/Büro ;Beach Loft;Zingst;19.03.2024;01.09.2024;13.09.2024;12,00;56333,00;Webseite;Buchung;Ja;2175,20;2175,20;17%;1920,00;388,42;1531,58
125 - Beach Loft/P 18/Büro ;Beach Loft;Zingst;20.01.2024;14.09.2024;28.09.2024;14,00;55246,00;Webseite;Buchung;Ja;2402,40;2402,40;17%;2128,00;430,49;1697,51
125 - Beach Loft/P 18/Büro ;Beach Loft;Zingst;11.05.2024;05.10.2024;12.10.2024;7,00;57050,00;Telefon;Buchung;Ja;1481,20;1481,20;17%;1239,00;250,65;988,35
125 - Beach Loft/P 18/Büro ;Beach Loft;Zingst;07.09.2024;12.10.2024;20.10.2024;8,00;59248,00;Webseite;Buchung;Ja;1425,00;1425,00;17%;1169,00;236,49;932,51
125 - Beach Loft/P 18/Büro ;Beach Loft;Zingst;17.08.2024;20.10.2024;27.10.2024;7,00;58619,00;Webseite;Buchung;Ja;1142,20;1142,20;17%;900,00;182,07;717,93
125 - Beach Loft/P 18/Büro ;Beach Loft;Zingst;30.08.2024;02.11.2024;09.11.2024;7,00;59026,00;Webseite;Buchung;Ja;935,20;935,20;17%;693,00;140,19;552,81
125 - Beach Loft/P 18/Büro ;Beach Loft;Zingst;27.11.2024;30.11.2024;02.12.2024;2,00;60663,00;Telefon;Buchung;Ja;430,00;430,00;17%;220,00;44,51;175,49
125 - Beach Loft/P 18/Büro ;Beach Loft;Zingst;02.01.2024;29.12.2024;03.01.2025;5,00;54822,00;Büro;Buchung;Ja;1591,00;1591,00;17%;1345,00;272,09;1072,91
125 - Beach Loft/P 18/Büro ;Beach Loft;Zingst;23.01.2025;09.02.2025;16.02.2025;7,00;61601,00;Webseite;Buchung;Ja;747,20;747,20;17%;495,00;100,13;394,87
125 - Beach Loft/P 18/Büro ;Beach Loft;Zingst;16.01.2025;22.02.2025;01.03.2025;7,00;61430,00;Webseite;Buchung;Ja;838,25;838,25;17%;580,00;117,33;462,67
125 - Beach Loft/P 18/Büro ;Beach Loft;Zingst;05.01.2025;15.03.2025;22.03.2025;7,00;61184,00;Webseite;Buchung;Ja;935,20;935,20;17%;693,00;140,19;552,81
125 - Beach Loft/P 18/Büro ;Beach Loft;Zingst;31.01.2025;23.03.2025;30.03.2025;7,00;61769,00;Webseite;Buchung;Ja;991,20;991,20;17%;749,00;151,53;597,47
125 - Beach Loft/P 18/Büro ;Beach Loft;Zingst;18.02.2025;10.04.2025;17.04.2025;7,00;62180,00;Webseite;Buchung;Ja;1327,30;1327,30;17%;1029,00;208,17;820,83
125 - Beach Loft/P 18/Büro ;Beach Loft;Zingst;18.03.2025;17.04.2025;21.04.2025;4,00;62645,00;Webseite;Buchung;Ja;821,00;821,00;17%;588,00;118,95;469,05
125 - Beach Loft/P 18/Büro ;Beach Loft;Zingst;24.04.2024;21.04.2025;26.04.2025;5,00;56827,00;Webseite;Buchung;Ja;1064,50;1064,50;17%;820,00;165,89;654,11
125 - Beach Loft/P 18/Büro ;Beach Loft;Zingst;04.11.2024;07.05.2025;16.05.2025;9,00;60343,00;Webseite;Buchung;Ja;1730,10;1730,10;17%;1458,00;294,95;1163,05
125 - Beach Loft/P 18/Büro ;Beach Loft;Zingst;29.03.2025;25.05.2025;31.05.2025;6,00;62991,00;Webseite;Buchung;Ja;1339,20;1339,20;17%;1074,00;217,27;856,73
125 - Beach Loft/P 18/Büro ;Beach Loft;Zingst;19.04.2025;31.05.2025;07.06.2025;7,00;63305,00;Webseite;Buchung;Ja;1257,20;1257,20;17%;1015,00;205,33;809,67
125 - Beach Loft/P 18/Büro ;Beach Loft;Zingst;14.09.2024;08.06.2025;15.06.2025;7,00;59397,00;Webseite;Buchung;Ja;1392,30;1392,30;17%;1134,00;229,41;904,59
125 - Beach Loft/P 18/Büro ;Beach Loft;Zingst;21.01.2025;15.06.2025;22.06.2025;7,00;61546,00;Webseite;Buchung;Ja;1257,20;1257,20;17%;1015,00;205,33;809,67
125 - Beach Loft/P 18/Büro ;Beach Loft;Zingst;08.02.2025;22.06.2025;06.07.2025;14,00;61986,00;Newsletter;Buchung;Ja;3114,40;3114,40;17%;2840,00;574,53;2265,47
125 - Beach Loft/P 18/Büro ;Beach Loft;Zingst;01.07.2025;12.07.2025;19.07.2025;7,00;64416,00;;Buchung;Ja;1875,75;1875,75;17%;1614,00;326,51;1287,49
125 - Beach Loft/P 18/Büro ;Beach Loft;Zingst;15.06.2025;19.07.2025;28.07.2025;9,00;64156,00;Webseite;Buchung;Ja;2640,75;2640,75;17%;2268,00;458,81;1809,19
125 - Beach Loft/P 18/Büro ;Beach Loft;Zingst;03.02.2025;28.07.2025;04.08.2025;7,00;61881,00;Buchungsanfrage;Buchung;Ja;2141,30;2141,30;17%;1883,00;380,93;1502,07
125 - Beach Loft/P 18/Büro ;Beach Loft;Zingst;23.04.2025;04.08.2025;11.08.2025;7,00;63382,00;Webseite;Buchung;Ja;2141,30;2141,30;17%;1883,00;380,93;1502,07
125 - Beach Loft/P 18/Büro ;Beach Loft;Zingst;08.02.2025;13.08.2025;23.08.2025;10,00;61981,00;Holidu GmbH in Kooperation mit "DS Destination Solutions";Buchung;Ja;3193,26;3193,26;17%;2350,00;475,41;1874,59
125 - Beach Loft/P 18/Büro ;Beach Loft;Zingst;10.04.2025;24.08.2025;31.08.2025;7,00;63203,00;Check IT ETC GmbH in Kooperation mit DS;Buchung;Ja;2627,96;2627,96;17%;1883,00;380,93;1502,07
125 - Beach Loft/P 18/Büro ;Beach Loft;Zingst;12.07.2025;01.09.2025;06.09.2025;5,00;64560,00;Webseite;Buchung;Ja;873,00;873,00;17%;640,00;129,47;510,53
125 - Beach Loft/P 18/Büro ;Beach Loft;Zingst;02.10.2024;06.09.2025;13.09.2025;7,00;59771,00;Webseite;Buchung;Ja;1362,20;1362,20;17%;1120,00;226,58;893,42
125 - Beach Loft/P 18/Büro ;Beach Loft;Zingst;12.07.2025;14.09.2025;21.09.2025;7,00;64566,00;Webseite;Buchung;Ja;1202,20;1202,20;17%;960,00;194,21;765,79
125 - Beach Loft/P 18/Büro ;Beach Loft;Zingst;22.09.2025;22.09.2025;27.09.2025;5,00;65834,00;Webseite;Buchung;Ja;873,00;873,00;17%;640,00;129,47;510,53
125 - Beach Loft/P 18/Büro ;Beach Loft;Zingst;26.09.2025;27.09.2025;04.10.2025;7,00;65882,00;Webseite;Buchung;Ja;1362,20;1362,20;17%;1120,00;226,58;893,42
125 - Beach Loft/P 18/Büro ;Beach Loft;Zingst;24.01.2025;05.10.2025;11.10.2025;6,00;61634,00;Webseite;Buchung;Ja;1211,40;1211,40;17%;960,00;194,21;765,79
125 - Beach Loft/P 18/Büro ;Beach Loft;Zingst;22.06.2025;11.10.2025;17.10.2025;6,00;64276,00;Webseite;Buchung;Ja;1253,40;1253,40;17%;1008,90;204,09;804,81
125 - Beach Loft/P 18/Büro ;Beach Loft;Zingst;03.05.2025;27.12.2025;03.01.2026;7,00;63524,00;Büro;Buchung;Ja;1852,20;1852,20;17%;1642,20;332,22;1309,98
125 - Beach Loft/P 18/Büro ;Beach Loft;Zingst;01.12.2025;31.01.2026;08.02.2026;8,00;66861,00;Webseite;Buchung;Ja;1028,00;1028,00;17%;770,00;155,77;614,23
125 - Beach Loft/P 18/Büro ;Beach Loft;Zingst;24.01.2026;08.02.2026;13.02.2026;5,00;67721,00;Webseite;Buchung;Ja;680,00;680,00;17%;440,00;89,02;350,98
125 - Beach Loft/P 18/Büro ;Beach Loft;Zingst;20.11.2025;28.02.2026;07.03.2026;7,00;66743,00;Webseite;Buchung;Ja;1114,33;1114,33;17%;862,33;174,45;687,88
125 - Beach Loft/P 18/Büro ;Beach Loft;Zingst;05.02.2026;21.03.2026;28.03.2026;7,00;67967,00;Webseite;Buchung;Ja;1137,00;1137,00;17%;864,00;174,79;689,21
169 - Sonnenuhr 6/Liftgarage 6/Büro ;Sonnenuhr;Zingst;12.02.2020;26.02.2020;01.03.2020;4,00;36642,00;zu bearbeiten;Buchung;Ja;258,43;258,43;20%;170,00;34,39;135,61
169 - Sonnenuhr 6/Liftgarage 6/Büro ;Sonnenuhr;Zingst;13.03.2020;14.03.2020;19.03.2020;5,00;37074,00;zu bearbeiten;Buchung;Ja;301,83;301,83;20%;225,00;45,52;179,48
169 - Sonnenuhr 6/Liftgarage 6/Büro ;Sonnenuhr;Zingst;11.05.2020;26.05.2020;31.05.2020;5,00;37989,00;zu bearbeiten;Buchung;Ja;446,47;446,47;20%;360,00;72,83;287,17
169 - Sonnenuhr 6/Liftgarage 6/Büro ;Sonnenuhr;Zingst;08.05.2020;31.05.2020;05.06.2020;5,00;37886,00;zu bearbeiten;Buchung;Ja;417,54;417,54;20%;330,00;66,76;263,24
169 - Sonnenuhr 6/Liftgarage 6/Büro ;Sonnenuhr;Zingst;05.05.2020;06.06.2020;13.06.2020;7,00;37683,00;zu bearbeiten;Buchung;Ja;546,00;546,00;20%;420,00;84,97;335,03
169 - Sonnenuhr 6/Liftgarage 6/Büro ;Sonnenuhr;Zingst;04.05.2020;13.06.2020;21.06.2020;8,00;37603,00;zu bearbeiten;Buchung;Ja;677,00;677,00;20%;505,00;102,17;402,83
169 - Sonnenuhr 6/Liftgarage 6/Büro ;Sonnenuhr;Zingst;28.05.2020;22.06.2020;27.06.2020;5,00;38525,00;zu bearbeiten;Buchung;Ja;649,30;649,30;20%;425,00;85,98;339,02
169 - Sonnenuhr 6/Liftgarage 6/Büro ;Sonnenuhr;Zingst;08.03.2020;27.06.2020;11.07.2020;14,00;36933,00;E-Mail;Buchung;Ja;1314,00;1314,00;20%;1190,00;234,67;955,33
169 - Sonnenuhr 6/Liftgarage 6/Büro ;Sonnenuhr;Zingst;09.05.2020;11.07.2020;19.07.2020;8,00;37896,00;zu bearbeiten;Buchung;Ja;817,73;817,73;20%;720,00;141,98;578,02
169 - Sonnenuhr 6/Liftgarage 6/Büro ;Sonnenuhr;Zingst;09.03.2020;19.07.2020;02.08.2020;14,00;37025,00;zu bearbeiten;Buchung;Ja;1384,00;1384,00;20%;1260,00;248,47;1011,53
169 - Sonnenuhr 6/Liftgarage 6/Büro ;Sonnenuhr;Zingst;25.02.2020;04.08.2020;11.08.2020;7,00;36783,00;zu bearbeiten;Buchung;Ja;889,20;889,20;20%;630,00;124,24;505,76
169 - Sonnenuhr 6/Liftgarage 6/Büro ;Sonnenuhr;Zingst;05.05.2020;11.08.2020;25.08.2020;14,00;37645,00;zu bearbeiten;Buchung;Ja;1290,23;1290,23;20%;1210,00;238,61;971,39
169 - Sonnenuhr 6/Liftgarage 6/Büro ;Sonnenuhr;Zingst;25.07.2020;25.08.2020;30.08.2020;5,00;39635,00;zu bearbeiten;Buchung;Ja;558,00;558,00;20%;425,00;83,81;341,19
169 - Sonnenuhr 6/Liftgarage 6/Büro ;Sonnenuhr;Zingst;17.05.2020;30.08.2020;05.09.2020;6,00;38188,00;zu bearbeiten;Buchung;Ja;500,00;500,00;20%;410,00;80,85;329,15
169 - Sonnenuhr 6/Liftgarage 6/Büro ;Sonnenuhr;Zingst;28.06.2020;06.09.2020;09.09.2020;3,00;39139,00;zu bearbeiten;Buchung;Ja;326,00;326,00;20%;180,00;35,50;144,50
169 - Sonnenuhr 6/Liftgarage 6/Büro ;Sonnenuhr;Zingst;22.05.2020;09.09.2020;16.09.2020;7,00;38312,00;zu bearbeiten;Buchung;Ja;474,29;474,29;20%;385,00;75,92;309,08
169 - Sonnenuhr 6/Liftgarage 6/Büro ;Sonnenuhr;Zingst;10.08.2020;17.09.2020;21.09.2020;4,00;39891,00;zu bearbeiten;Buchung;Ja;353,26;353,26;20%;220,00;43,38;176,62
169 - Sonnenuhr 6/Liftgarage 6/Büro ;Sonnenuhr;Zingst;18.09.2020;21.09.2020;24.09.2020;3,00;40719,00;zu bearbeiten;Buchung;Ja;359,80;359,80;20%;210,00;41,41;168,59
169 - Sonnenuhr 6/Liftgarage 6/Büro ;Sonnenuhr;Zingst;12.06.2020;24.09.2020;03.10.2020;9,00;38805,00;zu bearbeiten;Buchung;Ja;630,00;630,00;20%;540,00;106,49;433,51
169 - Sonnenuhr 6/Liftgarage 6/Büro ;Sonnenuhr;Zingst;30.09.2020;03.10.2020;10.10.2020;7,00;40989,00;zu bearbeiten;Buchung;Ja;639,80;639,80;20%;490,00;96,63;393,37
169 - Sonnenuhr 6/Liftgarage 6/Büro ;Sonnenuhr;Zingst;10.09.2020;11.10.2020;16.10.2020;5,00;40562,00;zu bearbeiten;Buchung;Ja;435,31;435,31;20%;300,00;59,16;240,84
169 - Sonnenuhr 6/Liftgarage 6/Büro ;Sonnenuhr;Zingst;01.06.2021;11.06.2021;14.06.2021;3,00;43610,00;zu bearbeiten;Buchung;Ja;268,80;268,80;20%;255,00;51,59;203,41
169 - Sonnenuhr 6/Liftgarage 6/Büro ;Sonnenuhr;Zingst;12.05.2021;14.06.2021;20.06.2021;6,00;43149,00;zu bearbeiten;Buchung;Ja;707,60;707,60;20%;535,00;108,23;426,77
169 - Sonnenuhr 6/Liftgarage 6/Büro ;Sonnenuhr;Zingst;02.02.2021;20.06.2021;30.06.2021;10,00;42231,00;zu bearbeiten;Buchung;Ja;1060,00;1060,00;20%;880,00;178,02;701,98
169 - Sonnenuhr 6/Liftgarage 6/Büro ;Sonnenuhr;Zingst;08.06.2021;30.06.2021;10.07.2021;10,00;43779,00;zu bearbeiten;Buchung;Ja;1291,00;1291,00;20%;1100,00;222,53;877,47
169 - Sonnenuhr 6/Liftgarage 6/Büro ;Sonnenuhr;Zingst;14.05.2021;10.07.2021;25.07.2021;15,00;43239,00;zu bearbeiten;Buchung;Ja;1864,00;1864,00;20%;1650,00;333,80;1316,20
169 - Sonnenuhr 6/Liftgarage 6/Büro ;Sonnenuhr;Zingst;23.02.2021;26.07.2021;02.08.2021;7,00;42407,00;zu bearbeiten;Buchung;Ja;936,20;936,20;20%;770,00;155,77;614,23
169 - Sonnenuhr 6/Liftgarage 6/Büro ;Sonnenuhr;Zingst;06.06.2021;03.08.2021;08.08.2021;5,00;43750,00;zu bearbeiten;Buchung;Ja;718,00;718,00;20%;550,00;111,27;438,73
169 - Sonnenuhr 6/Liftgarage 6/Büro ;Sonnenuhr;Zingst;21.01.2021;08.08.2021;17.08.2021;9,00;42107,00;zu bearbeiten;Buchung;Ja;1165,40;1165,40;20%;990,00;200,28;789,72
169 - Sonnenuhr 6/Liftgarage 6/Büro ;Sonnenuhr;Zingst;19.04.2021;17.08.2021;28.08.2021;11,00;42919,00;zu bearbeiten;Buchung;Ja;1391,80;1391,80;20%;1173,70;237,44;936,26
169 - Sonnenuhr 6/Liftgarage 6/Büro ;Sonnenuhr;Zingst;26.05.2021;29.08.2021;12.09.2021;14,00;43499,00;zu bearbeiten;Buchung;Ja;1474,40;1474,40;20%;1265,00;255,91;1009,09
169 - Sonnenuhr 6/Liftgarage 6/Büro ;Sonnenuhr;Zingst;06.06.2021;12.09.2021;19.09.2021;7,00;43753,00;zu bearbeiten;Buchung;Ja;772,20;772,20;20%;595,00;120,37;474,63
169 - Sonnenuhr 6/Liftgarage 6/Büro ;Sonnenuhr;Zingst;08.08.2021;19.09.2021;25.09.2021;6,00;44685,00;zu bearbeiten;Buchung;Ja;686,60;686,60;20%;510,00;103,17;406,83
169 - Sonnenuhr 6/Liftgarage 6/Büro ;Sonnenuhr;Zingst;12.09.2021;27.09.2021;03.10.2021;6,00;45168,00;zu bearbeiten;Buchung;Ja;686,60;686,60;20%;510,00;103,17;406,83
169 - Sonnenuhr 6/Liftgarage 6/Büro ;Sonnenuhr;Zingst;19.10.2021;27.12.2021;03.01.2022;7,00;45668,00;zu bearbeiten;Buchung;Ja;1134,46;1134,46;20%;770,00;155,77;614,23
169 - Sonnenuhr 6/Liftgarage 6/Büro ;Sonnenuhr;Zingst;30.04.2022;15.05.2022;22.05.2022;7,00;48015,00;zu bearbeiten;Buchung;Ja;927,81;927,81;20%;595,00;120,37;474,63
169 - Sonnenuhr 6/Liftgarage 6/Büro ;Sonnenuhr;Zingst;07.03.2022;24.05.2022;31.05.2022;7,00;47368,00;zu bearbeiten;Buchung;Ja;786,20;786,20;20%;595,00;120,37;474,63
169 - Sonnenuhr 6/Liftgarage 6/Büro ;Sonnenuhr;Zingst;05.05.2022;01.06.2022;11.06.2022;10,00;48092,00;zu bearbeiten;Buchung;Ja;917,00;917,00;20%;680,00;137,57;542,43
169 - Sonnenuhr 6/Liftgarage 6/Büro ;Sonnenuhr;Zingst;09.06.2022;11.06.2022;12.06.2022;1,00;48441,00;zu bearbeiten;Buchung;Ja;89,60;89,60;20%;85,00;17,20;67,80
169 - Sonnenuhr 6/Liftgarage 6/Büro ;Sonnenuhr;Zingst;24.01.2022;13.06.2022;25.06.2022;12,00;46691,00;zu bearbeiten;Buchung;Ja;1224,20;1224,20;20%;1020,00;206,35;813,65
169 - Sonnenuhr 6/Liftgarage 6/Büro ;Sonnenuhr;Zingst;23.06.2022;25.06.2022;04.07.2022;9,00;48536,00;zu bearbeiten;Buchung;Ja;1149,40;1299,40;20%;940,00;190,16;749,84
169 - Sonnenuhr 6/Liftgarage 6/Büro ;Sonnenuhr;Zingst;03.07.2022;04.07.2022;06.07.2022;2,00;48632,00;zu bearbeiten;Buchung;Ja;119,20;119,20;20%;220,00;44,51;175,49
169 - Sonnenuhr 6/Liftgarage 6/Büro ;Sonnenuhr;Zingst;14.01.2022;10.07.2022;21.07.2022;11,00;46473,00;zu bearbeiten;Buchung;Ja;1643,48;1668,78;20%;1210,00;244,78;965,22
169 - Sonnenuhr 6/Liftgarage 6/Büro ;Sonnenuhr;Zingst;04.02.2022;23.07.2022;30.07.2022;7,00;46896,00;zu bearbeiten;Buchung;Ja;943,15;935,10;20%;770,00;155,77;614,23
169 - Sonnenuhr 6/Liftgarage 6/Büro ;Sonnenuhr;Zingst;06.02.2022;30.07.2022;13.08.2022;14,00;46932,00;zu bearbeiten;Buchung;Ja;1696,70;1696,70;20%;1540,00;311,54;1228,46
169 - Sonnenuhr 6/Liftgarage 6/Büro ;Sonnenuhr;Zingst;04.02.2022;14.08.2022;24.08.2022;10,00;46902,00;zu bearbeiten;Buchung;Ja;1295,00;1295,00;20%;1100,00;222,53;877,47
169 - Sonnenuhr 6/Liftgarage 6/Büro ;Sonnenuhr;Zingst;17.08.2022;25.08.2022;02.09.2022;8,00;49129,00;zu bearbeiten;Buchung;Ja;1059,80;1059,80;20%;855,00;172,97;682,03
169 - Sonnenuhr 6/Liftgarage 6/Büro ;Sonnenuhr;Zingst;07.06.2022;02.09.2022;09.09.2022;7,00;48431,00;zu bearbeiten;Buchung;Ja;791,20;791,20;20%;595,00;120,37;474,63
169 - Sonnenuhr 6/Liftgarage 6/Büro ;Sonnenuhr;Zingst;21.08.2022;10.09.2022;21.09.2022;11,00;49186,00;zu bearbeiten;Buchung;Ja;1119,95;1119,95;20%;935,00;189,15;745,85
169 - Sonnenuhr 6/Liftgarage 6/Büro ;Sonnenuhr;Zingst;25.10.2022;29.10.2022;04.11.2022;6,00;49670,00;Telefon;Buchung;Ja;565,35;565,35;20%;369,75;74,80;294,95
169 - Sonnenuhr 6/Liftgarage 6/Büro ;Sonnenuhr;Zingst;21.12.2022;30.12.2022;02.01.2023;3,00;50059,00;Booking.com BV;Buchung;Ja;671,40;671,40;20%;360,00;72,83;287,17
169 - Sonnenuhr 6/Liftgarage 6/Büro ;Sonnenuhr;Zingst;02.05.2023;14.05.2023;23.05.2023;9,00;51743,00;Webseite;Buchung;Ja;839,40;839,40;20%;630,00;127,45;502,55
169 - Sonnenuhr 6/Liftgarage 6/Büro ;Sonnenuhr;Zingst;22.04.2023;04.06.2023;14.06.2023;10,00;51649,00;Airbnb Germany GmbH;Buchung;Ja;1222,40;1222,40;20%;900,00;182,07;717,93
169 - Sonnenuhr 6/Liftgarage 6/Büro ;Sonnenuhr;Zingst;07.06.2023;14.06.2023;22.06.2023;8,00;52095,00;Webseite;Buchung;Ja;924,80;924,80;20%;720,00;145,66;574,34
169 - Sonnenuhr 6/Liftgarage 6/Büro ;Sonnenuhr;Zingst;28.05.2023;22.06.2023;28.06.2023;6,00;52007,00;Webseite;Buchung;Ja;720,30;720,30;20%;565,00;114,30;450,70
169 - Sonnenuhr 6/Liftgarage 6/Büro ;Sonnenuhr;Zingst;08.05.2023;01.07.2023;09.07.2023;8,00;51825,00;Webseite;Buchung;Ja;1079,90;1079,90;20%;920,00;186,12;733,88
169 - Sonnenuhr 6/Liftgarage 6/Büro ;Sonnenuhr;Zingst;07.03.2023;11.07.2023;20.07.2023;9,00;51114,00;Webseite;Buchung;Ja;1244,40;1244,40;20%;1035,00;209,38;825,62
169 - Sonnenuhr 6/Liftgarage 6/Büro ;Sonnenuhr;Zingst;19.07.2023;22.07.2023;27.07.2023;5,00;52631,00;Booking.com BV;Buchung;Ja;920,89;920,89;20%;575,05;116,33;458,72
169 - Sonnenuhr 6/Liftgarage 6/Büro ;Sonnenuhr;Zingst;26.10.2022;29.07.2023;12.08.2023;14,00;49679,00;E-Mail;Buchung;Ja;1810,20;1810,20;20%;1610,00;325,70;1284,30
169 - Sonnenuhr 6/Liftgarage 6/Büro ;Sonnenuhr;Zingst;04.06.2023;12.08.2023;26.08.2023;14,00;52075,00;Airbnb Germany GmbH;Buchung;Ja;2033,85;2033,85;20%;1610,00;325,70;1284,30
169 - Sonnenuhr 6/Liftgarage 6/Büro ;Sonnenuhr;Zingst;09.07.2023;02.09.2023;10.09.2023;8,00;52499,00;HomeAway UK Limited - in Kooperation mit "DS";Buchung;Ja;1113,30;1113,30;20%;720,00;171,36;548,64
169 - Sonnenuhr 6/Liftgarage 6/Büro ;Sonnenuhr;Zingst;20.08.2023;11.09.2023;19.09.2023;8,00;53100,00;Webseite;Buchung;Ja;789,90;789,90;20%;630,00;149,94;480,06
169 - Sonnenuhr 6/Liftgarage 6/Büro ;Sonnenuhr;Zingst;11.09.2023;29.09.2023;06.10.2023;7,00;53470,00;Webseite;Buchung;Ja;698,10;698,10;20%;535,50;127,45;408,05
169 - Sonnenuhr 6/Liftgarage 6/Büro ;Sonnenuhr;Zingst;17.11.2023;28.12.2023;03.01.2024;6,00;54314,00;Telefon;Buchung;Ja;897,60;897,60;20%;750,00;178,50;571,50
169 - Sonnenuhr 6/Liftgarage 6/Büro ;Sonnenuhr;Zingst;20.05.2024;01.06.2024;09.06.2024;8,00;57175,00;Holidu GmbH in Kooperation mit "DS Destination Solutions";Buchung;Ja;1014,74;1014,74;20%;640,00;152,32;487,68
169 - Sonnenuhr 6/Liftgarage 6/Büro ;Sonnenuhr;Zingst;10.03.2024;09.06.2024;16.06.2024;7,00;56175,00;Webseite;Buchung;Ja;804,20;804,20;20%;560,00;133,28;426,72
169 - Sonnenuhr 6/Liftgarage 6/Büro ;Sonnenuhr;Zingst;16.01.2024;19.06.2024;23.06.2024;4,00;55172,00;Booking.com BV;Buchung;Ja;658,38;658,38;20%;360,00;85,68;274,32
